State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
New York,"AB 10362  Establishes the coronavirus recovery commission to determine how much funding to seek and new issuances that will be sold to the federal reserve municipal liquidity facility and to gather information, testimony, advice and other input to make allocation decisions in respect of the new funding and recovery efforts related to novel coronavirus; requires the commission to report its findings to the governor and legislature monthly. Pending.",,TRUE,TRUE,FALSE
New York,"AB 10378  Creates a presumption that impairment of health caused by Coronavirus was incurred in the performance and discharge of duty of certain police, parole and probation officers and other emergency responders; relates to use of sick leave due to Coronavirus. Pending.",,FALSE,TRUE,FALSE
New York,AB 10385  Directs the Department of Health to request guidance from the Centers for Medicare and Medicaid Services to determine whether the state can claim federal financial participation for coverage of and payment for certain prescription digital therapeutics. Pending.,,TRUE,TRUE,FALSE
New York,"AB 10395  Establishes a moratorium on the euthanizing of companion animals during the outbreak of novel Coronavirus, for a period of one year. Pending.",,FALSE,TRUE,FALSE
New York,AB 10396  Amends the Tax Law; establishes the rental real estate income relief tax credit. Pending.,,TRUE,FALSE,FALSE
New York,AB 10399  Prohibits the operation of establishments where animals and/or fowls are slaughtered or butchered for food. Pending.,,TRUE,TRUE,FALSE
New York,AB 10408  Prohibits internet-based food delivery service providers from charging local restaurants or their customers a fee for services during the Coronavirus disease pandemic. Pending.,,TRUE,TRUE,FALSE
North Carolina,HB 1034  Provides emergency loans for small businesses affected by the COVID-19 epidemic. Pending.,,TRUE,TRUE,FALSE
North Carolina,"HB 1035  Provides relief to elementary and secondary school students, postsecondary school students, school personnel and educational entities of the state to accommodate extraordinary circumstances due to COVID-19. Pending.",,TRUE,FALSE,FALSE
North Carolina,HB 1037  Expands the states capacity to take public health and safety measures to address the COVID-19 emergency. Pending.,,FALSE,TRUE,FALSE
North Carolina,HB 1038  Provides relief to various public and private entities of the state in order to expand capacity for public health safety to address the COVID-19 emergency. Pending.,,TRUE,TRUE,FALSE
North Carolina,"HB 1039  Increases access to unemployment benefits, provides employers a SUTA tax credit, waives accrual of interest on certain tax payment and extends certain tax-related deadlines. Pending.",,TRUE,FALSE,FALSE
North Carolina,HB 1040  Provides health care to the underemployed and unemployed workers of North Carolina and their families. Pending.,,TRUE,TRUE,FALSE
North Carolina,HB 1043  Makes various changes to the law across many topic areas related to the COVID-19 public health crisis. Enacted.,4-May-20,FALSE,TRUE,FALSE
North Carolina,HB 1044  Amends the 2019 House Parliament rules of the 2019 General Assembly during emergencies. Pending.,,FALSE,FALSE,FALSE
North Carolina,"HB 1045  Appropriates $10 million on a nonrecurring basis for 2020-21 from the General Fund to the Department of Environmental Quality (DEQ), to be allocated to the Division of Marine Fisheries (DMF) for an emergency assistance program for commercial fishermen and for-hire fishing operation license holder suffering an economic loss due to COVID-19. Pending.",,TRUE,TRUE,FALSE
North Carolina,HB 1046  Provides paid sick leave in response to the coronavirus outbreak. Pending.,,TRUE,TRUE,FALSE
North Carolina,HB 1056  Amends the workers compensation law to provide occupational disease coverage for first responders and health care workers who contract coronavirus. Pending.,,TRUE,TRUE,FALSE
North Carolina,"HB 1057  Amends the workers compensation law to create a rebuttable presumption that first responders, health care workers, and essential service workers who are infected with the coronavirus contracted the disease in the course of employment, requiring that local governmental employers credit first responders and health care workers for leave taken while quarantined and appropriating funds to the office of state human resource to settle state employees workers compensation claims related to the coronavirus pandemic. Pending.",,TRUE,TRUE,FALSE
North Carolina,"HB 1059  Establishes a process for an issuance of a statewide state of emergency by the governor, to allow religious organizations to meet in buildings used as places of worship located inside an emergency area and to appropriate funds for the purchase of personal protective equipment. Pending.",,TRUE,TRUE,FALSE
North Carolina,"HB 1063  Appropriates funds for the purpose of upgrading base stations of the voice interoperability plan for emergency responders, or VIPER, network. Pending.",,TRUE,TRUE,FALSE
North Carolina,SB 704  Creates the COVID-19 Recovery Act; provides aid to North Carolinians in response to the COVID-19 crisis. Enacted.,4-May-20,TRUE,FALSE,FALSE
North Carolina,SB 705  Authorizes the use of occupancy tax proceeds credited to the tourism product development fund to be used in Boncombe County for economic assistance to businesses significantly affected by the covid-19 epidemic. Pending.,,TRUE,FALSE,FALSE
North Carolina,SB 712  Limits certain penalties for violations of executive order and local prohibitions and actions by occupational licensing boards. Pending.,,FALSE,FALSE,FALSE
Ohio,SCR 12  Denounces discriminatory words and deeds resulting from COVID-19. Pending. ,,FALSE,FALSE,FALSE
Ohio,SB 294  Extends absent vote by mail to April 28. Pending.,,FALSE,FALSE,FALSE
Ohio,SB 298  Makes COVID-19 website available in multiple languages. Pending. ,,FALSE,FALSE,FALSE
Ohio,SB 299  Provides paid leave to quarantined workers and to create a grant program to compensate contract who cannot perform services during public health emergencies. Pending. ,,TRUE,TRUE,FALSE
Ohio,SB 301  Changes the Consumer Sales Practices Act to prohibit price gouging; declares an emergency. Pending. ,,TRUE,TRUE,FALSE
Ohio,SB 307  Authorizes a temporary sales and use tax exemption for personal protective equipment during the coronavirus public health emergency. Pending.,,TRUE,TRUE,FALSE
Ohio,SB 310  Provides federal coronavirus funding to local subdivisions. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 197  Amends several codes to continue essential operations of state government and maintain the continuity of the state tax code in response to the declared pandemic and global health emergency related to COVID-19; makes appropriations; declares an emergency;  expands unemployment benefits for individuals out of work due to COVID-19; extends absentee voting for the Ohio primary to April 28; extends the deadline to file income tax forms to July 15. Enacted. ,27-Mar-20,TRUE,TRUE,FALSE
Ohio,HB 557  Authorizes public bodies to meet via teleconference and video conference during a public health state of emergency as declared by the Governor; declares an emergency. Pending.,,FALSE,TRUE,FALSE
Ohio,HB 563  Requires notice of EMT transport of a contagious patient. Pending.,,FALSE,FALSE,FALSE
Ohio,HB 565 Extends income tax filing deadline. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 567  Authorizes partially refundable earned income tax credit. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 574  Transfers and appropriates money for unemployment compensation. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 576  Suspends homestead interest penalty and foreclosure. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 578  Supports homeless shelters and rent assistance due to COVID-19. Pending.,,TRUE,FALSE,FALSE
Ohio,HB 580  Requires health plan issuers cover telemedicine in emergency. Pending.,,FALSE,TRUE,FALSE
Ohio,HB 581  States the General Assembly intends to enact legislation addressing the urgent needs of the state related to the COVID-19 outbreak. Pending.,,FALSE,TRUE,FALSE
Ohio,HB 584  Changes eligibility and work search requirements under the Unemployment Compensation Law to minimize the impact to state citizens from the coronavirus disease outbreak. Pending.,,TRUE,TRUE,FALSE
Ohio,HB 585  Waives certain primary and secondary education requirements to account for school closings in compliance with the Director of Health's order due to the implications of COVID-19; declares an emergency. Pending.,,FALSE,TRUE,FALSE
